MSSubClass,LotArea,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,TotalBsmtSF,CentralAir,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,MoSold,SaleCondition,SalePrice
20,8190,Norm,1Fam,1Story,4,6,948,Y,948,0,948,1,0,1,0,3,5,1,1,280,10,Normal,119000
60,11075,Norm,1Fam,2Story,6,5,952,Y,1092,1020,2112,0,0,2,1,4,9,2,2,576,6,Normal,206900
20,10226,Norm,1Fam,1Story,8,5,1622,Y,1630,0,1630,1,0,2,0,3,8,1,3,860,1,Normal,295493
120,4230,Norm,TwnhsE,1Story,7,5,1352,Y,1352,0,1352,0,0,2,0,2,5,1,2,466,4,Partial,208900
20,14781,Norm,1Fam,1Story,8,5,1753,Y,1787,0,1787,0,0,2,0,3,7,1,3,748,8,Normal,275000
20,10215,Norm,1Fam,1Story,4,5,864,Y,948,0,948,0,0,1,0,3,5,0,1,248,2,Normal,111000
20,8400,Norm,1Fam,1Story,6,3,1478,Y,1478,0,1478,1,0,1,1,3,6,2,2,442,6,Normal,156500
20,6627,Feedr,1Fam,1Story,3,6,0,N,720,0,720,0,0,1,0,2,4,0,1,287,7,Normal,72500
60,10186,Norm,1Fam,2Story,7,5,750,Y,1061,862,1923,1,0,2,1,3,8,1,2,564,6,Normal,190000
30,5330,Norm,1Fam,1Story,4,7,420,Y,708,0,708,0,0,1,0,2,5,0,0,0,12,Normal,82500
20,9986,Norm,1Fam,1Story,8,5,1795,Y,1795,0,1795,0,0,2,0,2,7,1,3,895,2,Partial,147000
30,3636,Norm,1Fam,1Story,4,4,796,N,796,0,796,0,0,1,0,2,5,0,0,0,1,Normal,55000
30,4270,Norm,1Fam,1Story,3,6,544,Y,774,0,774,0,0,1,0,3,6,0,0,0,5,Normal,79000
20,6600,Norm,1Fam,1Story,5,9,816,Y,816,0,816,0,1,1,0,3,5,1,1,264,10,Normal,130500
50,10440,Norm,1Fam,1.5Fin,6,7,1510,Y,1584,1208,2792,0,0,2,0,5,8,2,2,520,6,Normal,256000
60,9084,Norm,1Fam,2Story,7,5,935,Y,955,677,1632,0,0,2,1,3,8,1,2,462,6,Normal,176500
20,10000,Norm,1Fam,1Story,8,5,1588,Y,1588,0,1588,0,0,2,0,3,7,1,3,825,12,Normal,227000
80,10780,Norm,1Fam,SLvl,5,5,911,Y,954,0,954,0,0,1,0,3,6,0,2,576,7,Normal,132500
20,8877,Norm,1Fam,1Story,4,6,816,Y,816,0,816,1,0,1,0,2,3,1,1,288,5,Normal,100000
50,7200,Norm,1Fam,1.5Fin,5,6,803,Y,803,557,1360,0,0,1,1,2,6,0,1,297,7,Normal,125500
160,2368,Norm,TwnhsE,2Story,5,6,765,Y,765,600,1365,0,0,1,1,3,7,0,2,440,5,Normal,125000
20,9650,Norm,1Fam,1Story,6,5,1350,Y,1334,0,1334,0,1,2,0,2,6,1,2,630,4,Normal,167900
90,9246,Feedr,Duplex,1Story,5,5,1656,Y,1656,0,1656,0,0,2,0,4,8,0,2,506,11,Normal,135000
30,4118,Feedr,1Fam,1Story,4,4,693,N,693,0,693,0,0,1,0,2,4,0,0,0,3,Normal,52500
60,13450,Norm,1Fam,2Story,7,5,916,Y,920,941,1861,1,0,2,1,3,8,0,2,492,6,Normal,200000
20,9560,Norm,1Fam,1Story,5,7,864,Y,864,0,864,0,0,1,0,3,5,0,1,288,6,Normal,128500
20,8294,Norm,1Fam,1Story,4,5,858,Y,872,0,872,0,0,1,0,3,5,0,4,480,6,Normal,123000
20,13695,RRAe,1Fam,1Story,6,5,1114,Y,1114,0,1114,1,0,1,0,3,6,0,2,576,7,Normal,155000
60,9375,Norm,1Fam,2Story,8,5,1284,Y,1284,885,2169,0,0,2,1,3,7,1,2,647,8,Normal,228500
50,7558,Norm,1Fam,1.5Fin,6,6,896,Y,1172,741,1913,0,0,1,1,3,9,1,2,342,3,Normal,177000
60,11103,Norm,1Fam,2Story,7,5,728,Y,728,728,1456,0,0,2,1,3,8,1,2,440,7,Partial,155835
30,6000,Norm,1Fam,1Story,4,4,960,Y,960,0,960,0,0,1,0,2,5,0,1,308,7,Normal,108500
20,20781,PosN,1Fam,1Story,7,7,1568,Y,2156,0,2156,0,0,2,0,3,9,1,2,508,6,Normal,262500
20,15306,Norm,1Fam,1Story,8,5,1732,Y,1776,0,1776,1,0,2,0,3,7,1,3,712,5,Partial,283463
20,16196,Norm,1Fam,1Story,7,5,1482,Y,1494,0,1494,1,0,2,0,3,5,1,2,514,8,Normal,215000
70,5250,Norm,1Fam,2Story,8,5,684,N,938,1215,2358,0,0,2,0,4,8,0,0,0,12,Normal,122000
90,11643,Artery,Duplex,2Story,5,5,1248,Y,1338,1296,2634,1,1,2,2,6,12,0,4,968,8,Normal,200000
60,9247,Norm,1Fam,2Story,6,6,858,Y,858,858,1716,0,0,1,1,4,8,1,2,490,3,Normal,171000
50,6000,Norm,1Fam,1.5Fin,6,9,698,Y,786,390,1176,0,0,1,0,2,4,0,2,624,7,Normal,134900
50,14720,Norm,1Fam,1.5Fin,8,5,2033,Y,2053,1185,3238,1,0,2,1,4,9,1,3,666,3,Normal,410000
60,10316,Norm,1Fam,2Story,7,5,992,Y,992,873,1865,1,0,2,1,3,7,1,3,839,6,Normal,235000
80,10192,Norm,1Fam,SLvl,7,6,570,Y,1222,698,1920,0,0,3,0,4,8,1,2,487,9,Normal,170000
20,9477,Norm,1Fam,1Story,5,5,864,Y,892,0,892,0,0,1,0,3,5,0,1,264,10,Normal,110000
20,12537,Norm,1Fam,1Story,5,6,1078,Y,1078,0,1078,1,0,1,1,3,6,1,2,500,4,Normal,149900
160,2117,Norm,Twnhs,2Story,6,5,756,Y,769,804,1573,0,0,2,1,3,5,0,2,440,6,Normal,177500
20,16737,Norm,1Fam,1Story,9,5,1980,Y,1980,0,1980,1,0,2,0,3,8,1,3,770,9,Normal,315000
70,9842,Feedr,1Fam,2Story,5,6,612,Y,990,1611,2601,0,0,3,1,4,8,0,2,621,5,Normal,189000
20,16158,Norm,1Fam,1Story,7,5,1530,Y,1530,0,1530,1,0,2,0,3,7,1,2,430,6,Normal,260000
50,12513,Feedr,1Fam,1.5Fin,4,4,715,Y,1281,457,1738,0,0,2,0,4,7,1,1,368,6,Normal,104900
60,8499,Norm,1Fam,2Story,6,5,616,Y,616,796,1412,0,0,2,1,3,6,1,2,432,3,Partial,156932
160,3180,Norm,TwnhsE,2Story,7,5,600,Y,520,600,1200,0,0,2,1,2,4,0,2,480,4,Abnorml,144152
60,7500,Norm,1Fam,2Story,7,5,814,Y,814,860,1674,1,0,2,1,3,7,0,2,663,1,Normal,216000
60,9179,Norm,1Fam,2Story,7,5,873,Y,882,908,1790,1,0,2,1,3,7,0,2,588,6,Abnorml,193000
160,2665,Norm,TwnhsE,2Story,5,6,757,Y,925,550,1475,0,0,2,0,4,6,1,1,336,7,Normal,127000
120,4435,Norm,TwnhsE,1Story,6,5,848,Y,848,0,848,1,0,1,0,1,4,0,2,420,6,Normal,144000
20,10635,Norm,1Fam,1Story,8,5,1657,Y,1668,0,1668,1,0,2,0,3,8,1,2,502,5,Normal,232000
50,5400,Artery,1Fam,1.5Fin,4,6,840,Y,840,534,1374,0,0,1,0,2,6,0,1,338,10,Normal,105000
80,9600,Norm,1Fam,SLvl,6,6,992,Y,1661,0,1661,1,0,1,0,3,8,1,1,377,10,Normal,165500
60,9750,Norm,1Fam,2Story,7,6,1108,Y,1108,989,2097,1,0,2,1,3,8,1,2,583,6,Normal,274300
20,11400,Norm,1Fam,1Story,10,5,2633,Y,2633,0,2633,1,0,2,1,2,8,2,3,804,3,Normal,466500
60,10625,Norm,1Fam,2Story,7,5,1026,Y,1026,932,1958,0,0,2,1,3,9,1,3,936,7,Normal,250000
20,10991,Norm,1Fam,1Story,8,5,1571,Y,1571,0,1571,0,0,2,0,3,7,1,3,722,12,Partial,239000
30,6292,Norm,1Fam,1Story,6,5,768,N,790,0,790,0,0,1,0,2,4,0,1,160,4,Normal,91000
50,10998,Norm,1Fam,1.5Fin,5,5,984,Y,984,620,1604,0,0,2,0,3,6,0,2,660,7,Normal,117000
160,1953,Norm,Twnhs,2Story,6,5,483,Y,483,504,987,0,0,1,1,2,5,0,1,264,6,Normal,83000
80,9735,Norm,1Fam,SLvl,5,5,384,Y,754,640,1394,0,0,2,1,3,7,0,2,400,5,Normal,167500
30,8212,Norm,1Fam,1Story,3,3,864,N,864,0,864,1,0,1,0,2,5,0,1,200,6,Normal,58500
20,12925,Norm,1Fam,1Story,6,7,1205,Y,2117,0,2117,0,0,2,1,4,7,2,2,550,5,Normal,237500
70,7200,Norm,1Fam,2Story,7,7,596,Y,998,764,1762,1,0,1,1,4,8,0,2,576,10,Normal,157000
30,25339,Norm,1Fam,1Story,5,7,816,Y,1416,0,1416,0,0,2,0,3,7,0,2,576,8,Normal,112000
50,9060,Norm,1Fam,1.5Fin,6,5,560,Y,698,560,1258,0,0,1,0,2,6,0,1,280,10,Normal,105000
50,5436,Norm,1Fam,1.5Fin,4,8,796,Y,796,358,1154,1,0,1,0,3,7,0,1,240,5,Normal,125500
60,16692,RRAn,1Fam,2Story,7,5,1392,Y,1392,1392,2784,1,0,3,1,5,12,2,2,564,7,Normal,250000
50,8520,Artery,1Fam,1.5Fin,6,7,714,N,1664,862,2526,0,0,2,0,5,10,1,1,216,8,Family,136000
20,14892,Norm,1Fam,1Story,9,5,1746,Y,1746,0,1746,1,0,2,0,3,7,2,3,758,10,Normal,377500
50,6000,Norm,1Fam,1.5Fin,6,6,735,Y,869,349,1218,0,1,1,0,3,6,1,2,440,3,Normal,131000
20,9100,Norm,1Fam,1Story,7,5,1525,Y,1525,0,1525,1,0,2,0,3,6,0,2,541,9,Normal,235000
90,8944,Norm,Duplex,1Story,5,5,1584,Y,1584,0,1584,0,0,2,0,4,8,0,3,792,4,Normal,124000
85,7838,Norm,1Fam,SFoyer,5,5,864,Y,900,0,900,1,0,1,0,3,6,1,1,288,12,Normal,123000
190,10800,Norm,2fmCon,1.5Fin,6,7,482,N,1221,691,1912,0,0,2,0,3,7,1,2,672,4,Normal,163000
120,4045,Norm,TwnhsE,1Story,7,5,1356,Y,1500,0,1500,1,0,2,0,2,6,1,3,648,10,Partial,246578
60,12665,Norm,1Fam,2Story,8,5,1094,Y,1133,1349,2482,0,0,2,1,4,9,1,3,642,2,Normal,281213
20,57200,Norm,1Fam,1Story,5,5,747,Y,1687,0,1687,1,0,1,0,3,7,2,2,572,6,Normal,160000
70,6120,Norm,1Fam,2Story,5,8,939,Y,939,574,1513,0,0,1,1,4,8,0,1,180,5,Normal,137500
50,7200,Norm,1Fam,1.5Fin,5,4,1208,Y,1136,768,1904,1,0,1,1,3,7,0,1,240,5,Normal,138000
50,6171,Norm,1Fam,1.5Fin,6,6,976,Y,1160,448,1608,0,0,2,1,3,7,1,1,216,10,Normal,137450
50,6000,Norm,1Fam,1.5Fin,6,7,862,Y,950,208,1158,0,0,1,0,3,5,1,1,208,7,Normal,120000
60,7415,Norm,1Fam,2Story,6,5,839,Y,864,729,1593,1,0,2,1,3,8,1,2,398,4,Normal,193000
20,6762,Norm,1Fam,1Story,7,5,1286,Y,1294,0,1294,0,0,2,0,2,6,1,2,662,7,Partial,193879
20,15256,RRAn,1Fam,1Story,8,5,1485,Y,1464,0,1464,1,0,2,0,3,6,0,3,754,8,Normal,282922
50,10410,Artery,1Fam,1.5Fin,3,4,672,Y,694,520,1214,0,0,1,0,3,6,0,3,936,1,Family,105000
120,3842,Norm,TwnhsE,1Story,8,5,1594,Y,1646,0,1646,1,1,2,0,2,5,1,2,482,1,Normal,275000
85,8445,Norm,1Fam,SFoyer,5,7,768,Y,768,0,768,1,0,1,0,2,5,0,2,396,3,Normal,133000
20,8780,Norm,1Fam,1Story,5,5,833,Y,833,0,833,1,0,1,0,3,5,0,0,0,3,Normal,112000
70,7740,Norm,1Fam,2Story,4,7,622,Y,741,622,1363,0,0,1,0,3,6,0,2,528,6,Normal,125500
60,20544,Norm,1Fam,2Story,7,6,791,Y,1236,857,2093,0,0,2,1,3,7,1,2,542,11,Normal,215000
60,12420,Norm,1Fam,2Story,7,5,944,Y,944,896,1840,1,0,2,1,3,6,0,2,622,6,Normal,230000
50,9600,Norm,1Fam,1.5Fin,6,8,856,Y,1112,556,1668,0,0,1,1,3,6,0,1,271,9,Normal,140000
90,7200,Norm,Duplex,1Story,4,5,0,N,1040,0,1040,0,0,2,0,2,6,0,2,420,6,Normal,90000
20,10994,Norm,1Fam,1Story,8,5,1844,Y,1844,0,1844,1,0,2,0,2,7,1,2,620,9,Abnorml,257000
50,13053,Norm,1Fam,1.5Fin,6,7,833,Y,1053,795,1848,0,0,1,1,4,8,1,2,370,6,Normal,207000
120,3635,Norm,TwnhsE,1Story,7,5,1386,Y,1569,0,1569,0,1,2,0,1,7,1,3,660,5,Normal,175900
190,11340,Norm,2fmCon,2Story,4,6,777,Y,1246,1044,2290,0,0,2,0,4,11,0,2,560,4,Normal,122500
60,16545,Norm,1Fam,2Story,8,5,1284,Y,1310,1140,2450,1,0,2,1,3,7,1,3,1069,5,Normal,340000
20,9204,Norm,1Fam,1Story,5,5,1144,Y,1144,0,1144,1,0,1,1,3,6,0,1,336,8,Normal,124000
20,16381,Norm,1Fam,1Story,6,5,1844,Y,1844,0,1844,1,0,2,0,3,7,1,2,540,12,Normal,223000
60,11700,Norm,1Fam,2Story,6,6,708,Y,708,708,1416,0,0,2,1,3,7,1,2,776,5,Normal,179900
120,4043,Norm,TwnhsE,1Story,6,5,1069,Y,1069,0,1069,0,0,2,0,2,4,1,2,440,7,Normal,127500
120,4435,Norm,TwnhsE,1Story,6,5,848,Y,848,0,848,1,0,1,0,1,3,0,2,420,3,Normal,136500
80,19690,Norm,1Fam,SLvl,6,7,697,Y,1575,626,2201,0,0,2,0,4,8,1,2,432,8,Alloca,274970
20,9503,Norm,1Fam,1Story,5,5,1024,Y,1344,0,1344,1,0,1,0,2,6,1,1,484,6,Normal,144000
20,10721,Norm,1Fam,1Story,6,6,1252,Y,1252,0,1252,0,0,1,0,3,7,0,2,528,10,Normal,142000
60,10944,Norm,1Fam,2Story,7,5,1223,Y,1223,904,2127,1,0,2,1,3,5,2,2,525,8,Normal,271000
50,10930,Artery,1Fam,1.5Fin,5,6,913,Y,1048,510,1558,1,0,1,1,3,6,1,1,288,4,Normal,140000
30,7200,Norm,1Fam,1Story,5,7,788,Y,804,0,804,1,0,1,0,2,4,2,1,240,2,Abnorml,119000
20,12546,Norm,1Fam,1Story,6,7,1440,Y,1440,0,1440,0,0,2,0,3,7,1,2,467,4,Normal,182900
60,21930,RRAn,1Fam,2Story,5,5,732,Y,734,1104,1838,0,0,2,1,4,7,1,2,372,7,Normal,192140
120,4928,Norm,TwnhsE,1Story,6,6,958,Y,958,0,958,0,0,2,0,2,5,0,2,440,10,Normal,143750
30,10800,Norm,1Fam,1Story,4,6,656,Y,968,0,968,0,0,2,0,4,5,0,1,216,8,Normal,64500
60,10261,Norm,1Fam,2Story,6,5,936,Y,962,830,1792,1,0,2,1,3,8,1,2,451,5,Normal,186500
20,17400,Norm,1Fam,1Story,5,5,1126,Y,1126,0,1126,1,0,2,0,3,5,1,2,484,5,Normal,160000
20,8400,Norm,1Fam,1Story,6,9,1319,Y,1537,0,1537,1,0,1,1,3,7,1,2,462,7,Abnorml,174000
20,9000,Norm,1Fam,1Story,4,6,864,Y,864,0,864,0,0,1,0,3,5,0,2,528,5,Normal,120500
20,12444,Norm,1Fam,1Story,8,5,1932,Y,1932,0,1932,1,0,2,0,2,7,1,3,774,11,Partial,394617
20,7407,Artery,1Fam,1Story,6,7,912,Y,1236,0,1236,1,0,1,0,2,6,0,2,923,4,Normal,149700
60,11584,Norm,1Fam,SLvl,7,6,539,Y,1040,685,1725,0,0,2,1,3,6,1,2,550,11,Normal,197000
70,11526,Norm,1Fam,2.5Fin,6,7,588,Y,1423,748,2555,0,0,2,0,3,11,1,2,672,9,Normal,191000
120,4426,Norm,TwnhsE,1Story,6,5,848,Y,848,0,848,1,0,1,0,1,3,1,2,420,5,Normal,149300
60,11003,Norm,1Fam,2Story,10,5,1017,Y,1026,981,2007,1,0,2,1,3,10,1,3,812,4,Normal,310000
30,8854,Norm,1Fam,1.5Unf,6,6,952,N,952,0,952,0,0,1,0,2,4,1,1,192,5,Normal,121000
20,8500,Norm,1Fam,1Story,7,5,1422,Y,1422,0,1422,0,0,2,0,3,7,0,2,626,11,Normal,179600
85,8400,Norm,1Fam,SFoyer,6,5,814,Y,913,0,913,1,0,1,0,3,6,0,1,240,5,Normal,129000
20,26142,Norm,1Fam,1Story,5,7,1188,Y,1188,0,1188,0,0,1,0,3,6,0,1,312,4,Normal,157900
60,10000,Norm,1Fam,2Story,8,5,1220,Y,1220,870,2090,1,0,2,1,3,8,1,2,556,12,Normal,240000
50,11767,Norm,1Fam,2Story,4,7,560,N,796,550,1346,0,0,1,1,2,6,0,1,384,5,Normal,112000
180,1533,Norm,Twnhs,SFoyer,5,7,630,Y,630,0,630,1,0,1,0,1,3,0,0,0,8,Abnorml,92000
90,9000,Norm,Duplex,2Story,5,5,896,Y,896,896,1792,0,0,2,2,4,8,0,0,0,9,Normal,136000
20,9262,Norm,1Fam,1Story,8,5,1573,Y,1578,0,1578,0,0,2,0,3,7,1,3,840,5,Partial,287090
180,3675,Norm,TwnhsE,SLvl,5,5,547,Y,1072,0,1072,1,0,1,0,2,5,0,2,525,5,Normal,145000
20,17217,Norm,1Fam,1Story,5,5,1140,Y,1140,0,1140,0,0,1,0,3,6,0,0,0,7,Abnorml,84500
20,7500,Norm,1Fam,1Story,7,5,1221,Y,1221,0,1221,1,0,2,0,2,6,0,2,400,10,Normal,185000
60,7917,Norm,1Fam,2Story,6,5,953,Y,953,694,1647,0,0,2,1,3,7,1,2,460,8,Normal,175000
20,13175,Norm,1Fam,1Story,6,6,1542,Y,2073,0,2073,1,0,2,0,3,7,2,2,500,2,Normal,210000
70,9042,Norm,1Fam,2Story,7,9,1152,Y,1188,1152,2340,0,0,2,0,4,9,2,1,252,5,Normal,266500
20,9717,Norm,1Fam,1Story,5,6,1078,Y,1078,0,1078,1,0,1,0,2,5,0,1,240,4,Normal,142125
20,9937,Norm,1Fam,1Story,5,6,1256,Y,1256,0,1256,1,0,1,1,3,6,0,1,276,6,Normal,147500
