Country Name,Country Code,Series Name,Series Code,2018 [YR2018],2019 [YR2019]
Portugal,PRT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.8600001335144,6.12900018692017
Portugal,PRT,"Population, total",SP.POP.TOTL,10281762,..
Portugal,PRT,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,43.6597443041146,..
Portugal,PRT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Portugal,PRT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,21.9538575375873,..
Puerto Rico,PRI,GDP (current US$),NY.GDP.MKTP.CD,101130900000,..
Puerto Rico,PRI,GDP (constant LCU),NY.GDP.MKTP.KN,9436500000,..
Puerto Rico,PRI,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,126338224952.621,..
Puerto Rico,PRI,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,8.7480001449585,8.55900001525879
Puerto Rico,PRI,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,13.3360004425049,12.9949998855591
Puerto Rico,PRI,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,11.4440002441406,11.1660003662109
Puerto Rico,PRI,"Population, total",SP.POP.TOTL,3195153,..
Puerto Rico,PRI,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,82.0859476380955,..
Puerto Rico,PRI,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Puerto Rico,PRI,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.6748502103569,..
Qatar,QAT,GDP (current US$),NY.GDP.MKTP.CD,191362087912.088,..
Qatar,QAT,GDP (constant LCU),NY.GDP.MKTP.KN,820937000000,..
Qatar,QAT,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,352990432750.149,..
Qatar,QAT,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.638000011444092,0.646000027656555
Qatar,QAT,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.0610000006854534,0.063000001013279
Qatar,QAT,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.142000004649162,0.144999995827675
Qatar,QAT,"Population, total",SP.POP.TOTL,2781677,..
Qatar,QAT,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,25.1439377868194,..
Qatar,QAT,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Qatar,QAT,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,1.3700703387375,..
Romania,ROU,GDP (current US$),NY.GDP.MKTP.CD,239552516744.469,..
Romania,ROU,GDP (constant LCU),NY.GDP.MKTP.KN,445582000000,..
Romania,ROU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,549288791980.098,..
Romania,ROU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.65899991989136,3.51099991798401
Romania,ROU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.78499984741211,4.6560001373291
Romania,ROU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.29500007629395,4.15899991989136
Romania,ROU,"Population, total",SP.POP.TOTL,19473936,..
Romania,ROU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,17.3208479339522,..
Romania,ROU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Romania,ROU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.3387013938296,..
Russian Federation,RUS,GDP (current US$),NY.GDP.MKTP.CD,1657554647149.87,..
Russian Federation,RUS,GDP (constant LCU),NY.GDP.MKTP.KN,89387464273126.1,..
Russian Federation,RUS,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,4050785535656.27,..
Russian Federation,RUS,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.56899976730347,4.38899993896484
Russian Federation,RUS,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.90799999237061,4.69099998474121
Russian Federation,RUS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.74399995803833,4.54500007629395
Russian Federation,RUS,"Population, total",SP.POP.TOTL,144478050,..
Russian Federation,RUS,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,11.5397185738909,..
Russian Federation,RUS,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Russian Federation,RUS,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,14.6747083203719,..
Rwanda,RWA,GDP (current US$),NY.GDP.MKTP.CD,9508715596.4368,..
Rwanda,RWA,GDP (constant LCU),NY.GDP.MKTP.KN,7268683000000,..
Rwanda,RWA,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,27698509345.5708,..
Rwanda,RWA,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,0.995000004768372,1.01300001144409
Rwanda,RWA,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,0.945999979972839,0.967999994754791
Rwanda,RWA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,0.971000015735626,0.991999983787537
Rwanda,RWA,"Population, total",SP.POP.TOTL,12301939,..
Rwanda,RWA,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,49.9618615709632,..
Rwanda,RWA,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,3.11334,..
Rwanda,RWA,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.9381960775388,..
Samoa,WSM,GDP (current US$),NY.GDP.MKTP.CD,820491798.30076,..
Samoa,WSM,GDP (constant LCU),NY.GDP.MKTP.KN,1973463965.6834,..
Samoa,WSM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1271615568.1285,..
Samoa,WSM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,9.90100002288818,9.98600006103516
Samoa,WSM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,7.41400003433228,7.57100009918213
Samoa,WSM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.32499980926514,8.45699977874756
Samoa,WSM,"Population, total",SP.POP.TOTL,196130,..
Samoa,WSM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Samoa,WSM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Samoa,WSM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,4.80041197375197,..
San Marino,SMR,GDP (current US$),NY.GDP.MKTP.CD,..,..
San Marino,SMR,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
San Marino,SMR,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
San Marino,SMR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..
San Marino,SMR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..
San Marino,SMR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
San Marino,SMR,"Population, total",SP.POP.TOTL,33785,..
San Marino,SMR,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
San Marino,SMR,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
San Marino,SMR,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..
Sao Tome and Principe,STP,GDP (current US$),NY.GDP.MKTP.CD,422296762.322469,..
Sao Tome and Principe,STP,GDP (constant LCU),NY.GDP.MKTP.KN,4185796780.18172,..
Sao Tome and Principe,STP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,721417562.626448,..
Sao Tome and Principe,STP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,21.1000003814697,21.3050003051758
Sao Tome and Principe,STP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,8.79399967193604,8.80700016021729
Sao Tome and Principe,STP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.3190002441406,13.4010000228882
Sao Tome and Principe,STP,"Population, total",SP.POP.TOTL,211028,..
Sao Tome and Principe,STP,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Sao Tome and Principe,STP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,5.14907,..
Sao Tome and Principe,STP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.9256781090661,..
Saudi Arabia,SAU,GDP (current US$),NY.GDP.MKTP.CD,786521831571.957,..
Saudi Arabia,SAU,GDP (constant LCU),NY.GDP.MKTP.KN,2631091082652.48,..
Saudi Arabia,SAU,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1864809469365.93,..
Saudi Arabia,SAU,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,20.2940006256104,20.9479999542236
Saudi Arabia,SAU,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.01900005340576,2.90499997138977
Saudi Arabia,SAU,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.91900014877319,5.91800022125244
Saudi Arabia,SAU,"Population, total",SP.POP.TOTL,33699947,..
Saudi Arabia,SAU,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,24.4434653586729,..
Saudi Arabia,SAU,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Saudi Arabia,SAU,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.31408802294981,..
Senegal,SEN,GDP (current US$),NY.GDP.MKTP.CD,24129599551.7869,..
Senegal,SEN,GDP (constant LCU),NY.GDP.MKTP.KN,12642784915800,..
Senegal,SEN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,59969728878.7594,..
Senegal,SEN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.28999996185303,7.6100001335144
Senegal,SEN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.92600011825562,5.81300020217896
Senegal,SEN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.46400022506714,6.52199983596802
Senegal,SEN,"Population, total",SP.POP.TOTL,15854360,..
Senegal,SEN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,39.807845239034,..
Senegal,SEN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,4.65201,..
Senegal,SEN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.08682370101833,..
Serbia,SRB,GDP (current US$),NY.GDP.MKTP.CD,50597289146.7041,..
Serbia,SRB,GDP (constant LCU),NY.GDP.MKTP.KN,3737370600000,..
Serbia,SRB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,121732048920.434,..
Serbia,SRB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,14.5389995574951,14.7379999160767
Serbia,SRB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,12.6850004196167,12.5299997329712
Serbia,SRB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.5100002288818,13.5129995346069
Serbia,SRB,"Population, total",SP.POP.TOTL,6982084,..
Serbia,SRB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,35.4752883458266,..
Serbia,SRB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Serbia,SRB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,18.3457926916963,..
Seychelles,SYC,GDP (current US$),NY.GDP.MKTP.CD,1590180446.19384,..
Seychelles,SYC,GDP (constant LCU),NY.GDP.MKTP.KN,9115720269.45719,..
Seychelles,SYC,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,2956763760.52248,..
Seychelles,SYC,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..
Seychelles,SYC,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..
Seychelles,SYC,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
Seychelles,SYC,"Population, total",SP.POP.TOTL,96762,..
Seychelles,SYC,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Seychelles,SYC,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Seychelles,SYC,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,7.59454560435034,..
Sierra Leone,SLE,GDP (current US$),NY.GDP.MKTP.CD,4085114794.22324,..
Sierra Leone,SLE,GDP (constant LCU),NY.GDP.MKTP.KN,9699136000000,..
Sierra Leone,SLE,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,12255348024.7632,..
Sierra Leone,SLE,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,3.52900004386902,3.53399991989136
Sierra Leone,SLE,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,5.11299991607666,5.1399998664856
Sierra Leone,SLE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.31300020217896,4.32999992370605
Sierra Leone,SLE,"Population, total",SP.POP.TOTL,7650154,..
Sierra Leone,SLE,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,35.3078322255625,..
Sierra Leone,SLE,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,7.13846,..
Sierra Leone,SLE,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,2.96655621131612,..
Singapore,SGP,GDP (current US$),NY.GDP.MKTP.CD,364156657769.87,..
Singapore,SGP,GDP (constant LCU),NY.GDP.MKTP.KN,466312600000,..
Singapore,SGP,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,572503966607.878,..
Singapore,SGP,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,4.0479998588562,3.81900000572205
Singapore,SGP,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,3.53800010681152,3.46300005912781
Singapore,SGP,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,3.76799988746643,3.62400007247925
Singapore,SGP,"Population, total",SP.POP.TOTL,5638676,..
Singapore,SGP,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,100,..
Singapore,SGP,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Singapore,SGP,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,11.4633801933791,..
Sint Maarten (Dutch part),SXM,GDP (current US$),NY.GDP.MKTP.CD,..,..
Sint Maarten (Dutch part),SXM,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Sint Maarten (Dutch part),SXM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,..,..
Sint Maarten (Dutch part),SXM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,..,..
Sint Maarten (Dutch part),SXM,"Population, total",SP.POP.TOTL,40654,..
Sint Maarten (Dutch part),SXM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Sint Maarten (Dutch part),SXM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Sint Maarten (Dutch part),SXM,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,..,..
Slovak Republic,SVK,GDP (current US$),NY.GDP.MKTP.CD,105904632155.755,..
Slovak Republic,SVK,GDP (constant LCU),NY.GDP.MKTP.KN,87313992000,..
Slovak Republic,SVK,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,183762547005.186,..
Slovak Republic,SVK,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,7.16300010681152,6.77899980545044
Slovak Republic,SVK,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,6.41300010681152,6.01999998092651
Slovak Republic,SVK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.75600004196167,6.36700010299683
Slovak Republic,SVK,"Population, total",SP.POP.TOTL,5447011,..
Slovak Republic,SVK,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,14.6907818009534,..
Slovak Republic,SVK,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Slovak Republic,SVK,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,15.629246504777,..
Slovenia,SVN,GDP (current US$),NY.GDP.MKTP.CD,54007972106.4629,..
Slovenia,SVN,GDP (constant LCU),NY.GDP.MKTP.KN,43731757500,..
Slovenia,SVN,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,78660992038.4547,..
Slovenia,SVN,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,6.27500009536743,6.03299999237061
Slovenia,SVN,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,4.84299993515015,5.03700017929077
Slovenia,SVN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.51000022888184,5.5019998550415
Slovenia,SVN,"Population, total",SP.POP.TOTL,2067372,..
Slovenia,SVN,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Slovenia,SVN,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Slovenia,SVN,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,19.6068796541788,..
Solomon Islands,SLB,GDP (current US$),NY.GDP.MKTP.CD,1395608472.01325,..
Solomon Islands,SLB,GDP (constant LCU),NY.GDP.MKTP.KN,5260630060.12241,..
Solomon Islands,SLB,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,1581757114.45821,..
Solomon Islands,SLB,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,1.56700003147125,1.56599998474121
Solomon Islands,SLB,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,1.96099996566772,1.96599996089935
Solomon Islands,SLB,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,1.78999996185303,1.79299998283386
Solomon Islands,SLB,"Population, total",SP.POP.TOTL,652858,..
Solomon Islands,SLB,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,..,..
Solomon Islands,SLB,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
Solomon Islands,SLB,Population ages 65 and above (% of total population),SP.POP.65UP.TO.ZS,3.59895045928894,..
Somalia,SOM,GDP (current US$),NY.GDP.MKTP.CD,4720727278.18833,..
Somalia,SOM,GDP (constant LCU),NY.GDP.MKTP.KN,..,..
Somalia,SOM,"GDP, PPP (current international $)",NY.GDP.MKTP.PP.CD,..,..
Somalia,SOM,"Unemployment, female (% of female labor force) (modeled ILO estimate)",SL.UEM.TOTL.FE.ZS,15.378999710083,15.3610000610352
Somalia,SOM,"Unemployment, male (% of male labor force) (modeled ILO estimate)",SL.UEM.TOTL.MA.ZS,13.5799999237061,13.5830001831055
Somalia,SOM,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,13.956000328064,13.9549999237061
Somalia,SOM,"Population, total",SP.POP.TOTL,15008154,..
Somalia,SOM,Population in the largest city (% of urban population),EN.URB.LCTY.UR.ZS,30.8419948270321,..
Somalia,SOM,"Government expenditure on education, total (% of GDP)",SE.XPD.TOTL.GD.ZS,..,..
